 54	   1070	735.00000	 0.000000	1.000000	0	168188	 9.9192	 44.444	 735.0	1.00000	0.3333
 55	   1090	745.00000	 0.000000	1.000000	0	197726	 9.8217	 44.444	 745.0	1.00000	0.3333
 56	   1110	755.00000	 0.000000	1.000000	0	231721	 9.7262	 44.444	 755.0	1.00000	0.3333
 57	   1130	765.00000	 0.000000	1.000000	0	270732	 9.6325	 44.444	 765.0	1.00000	0.3333
 58	   1150	775.00000	 0.000000	1.000000	0	315374	 9.5406	 44.444	 775.0	1.00000	0.3333
 59	   1170	785.00000	 0.000000	1.000000	0	366318	 9.4505	 44.444	 785.0	1.00000	0.3333
 60	   1190	795.00000	 0.000000	1.000000	0	424300	 9.3620	 44.444	 795.0	1.00000	0.3333
 61	   1210	805.00000	 0.000000	1.000000	0	490121	 9.2751	 44.444	 805.0	1.00000	0.3333
 62	   1230	815.00000	 0.000000	1.000000	0	564655	 9.1899	 44.444	 815.0	1.00000	0.3333
 63	   1250	825.00000	 0.000000	1.000000	0	648848	 9.1062	 44.444	 825.0	1.00000	0.3333
 64	   1270	835.00000	 0.000000	1.000000	0	743727	 9.0240	 44.444	 835.0	1.00000	0.3333
 65	   1290	845.00000	 0.000000	1.000000	0	850402	 8.9433	 44.444	 845.0	1.00000	0.3333
 66	   1310	855.00000	 0.000000	1.000000	0	970069	 8.8641	 44.444	 855.0	1.00000	0.3333
 67	   1330	865.00000	 0.000000	1.000000	0	1104018	 8.7862	 44.444	 865.0	1.00000	0.3333
 68	   1350	875.00000	 0.000000	1.000000	0	1253636	 8.7097	 44.444	 875.0	1.00000	0.3333
 69	   1370	885.00000	 0.000000	1.000000	0	1420410	 8.6345	 44.444	 885.0	1.00000	0.3333
 70	   1390	895.00000	 0.000000	1.000000	0	1605931	 8.5605	 44.444	 895.0	1.00000	0.3333
 71	   1410	905.00000	 0.000000	1.000000	0	1811904	 8.4879	 44.444	 905.0	1.00000	0.3333
 72	   1430	915.00000	 0.000000	1.000000	0	2040147	 8.4164	 44.444	 915.0	1.00000	0.3333
 73	   1450	925.00000	 0.000000	1.000000	0	2292595	 8.3462	 44.444	 925.0	1.00000	0.3333
 74	   1470	935.00000	 0.000000	1.000000	0	2571312	 8.2771	 44.444	 935.0	1.00000	0.3333
 75	   1490	945.00000	 0.000000	1.000000	0	2878485	 8.2092	 44.444	 945.0	1.00000	0.3333
 76	   1510	955.00000	 0.000000	1.000000	0	3216437	 8.1423	 44.444	 955.0	1.00000	0.3333
 77	   1530	965.00000	 0.000000	1.000000	0	3587628	 8.0766	 44.444	 965.0	1.00000	0.3333
 78	   1550	975.00000	 0.000000	1.000000	0	3994659	 8.0119	 44.444	 975.0	1.00000	0.3333
 79	   1570	985.00000	 0.000000	1.000000	0	4440278	 7.9482	 44.444	 985.0	1.00000	0.3333
